Destination	Package Type Id	Name	Data	Validity	Price
Liberia	f541e8d7-86e8-4273-8396-a98ab7da7b61	Unlimited Plus eSIM Data For 3 Days in Liberia	Unlimited	3	137.28
Liberia	df0b8335-b404-4688-aa05-4fe3e10846e5	Unlimited eSIM Data For 10 Days in Liberia	Unlimited	10	188.82
Liberia	50f0bff1-037c-4934-8214-dd94301af187	Unlimited Plus eSIM Data For 5 Days in Liberia	Unlimited	5	227.41
Liberia	095cf02a-6692-4b3b-93fd-9c05fc739e3f	Unlimited Plus eSIM Data For 7 Days in Liberia	Unlimited	7	317.55
Liberia	6ae92c38-5a4f-458b-8191-dab409e0998e	Unlimited Plus eSIM Data For 10 Days in Liberia	Unlimited	10	452.75
Liechtenstein	01997010-3178-736a-bbc2-1bb2f76da462	Unlimited Data For 1Day in Liechtenstein, Throttled	Unlimited	1	2.51
Liechtenstein	01997010-6c7c-7088-b1f2-fb7b7f8114e3	Unlimited Plus Data For 1Day in Liechtenstein, Throttled	Unlimited	1	4.41
Liechtenstein	01997010-318d-70d6-8eab-f1d3792c41cf	Unlimited Data For 3Day in Liechtenstein, Throttled	Unlimited	3	6.1
Liechtenstein	01997010-31a1-7189-87e4-b6bdd600ede4	Unlimited Data For 5Day in Liechtenstein, Throttled	Unlimited	5	9.45
Liechtenstein	01997010-6c90-72f0-b8b2-b0d74c4bc568	Unlimited Plus Data For 3Day in Liechtenstein, Throttled	Unlimited	3	11.61
Liechtenstein	01997010-31b7-7344-9965-c1fa8895f071	Unlimited Data For 7Day in Liechtenstein, Throttled	Unlimited	7	12.99
Liechtenstein	01997010-31cb-723b-be90-2c8463c6e6a3	Unlimited Data For 10Day in Liechtenstein, Throttled	Unlimited	10	17.66
Liechtenstein	01997010-6ca6-737a-95a8-de8af273d45d	Unlimited Plus Data For 5Day in Liechtenstein, Throttled	Unlimited	5	18.31
Liechtenstein	01997010-31e0-71a3-b96b-4821d886d735	Unlimited Data For 15Day in Liechtenstein, Throttled	Unlimited	15	25.25
Liechtenstein	01997010-6cbe-705e-b7d4-8e0ea51fa39d	Unlimited Plus Data For 7Day in Liechtenstein, Throttled	Unlimited	7	25.4
Liechtenstein	01997010-31f7-730b-bdbd-64676eb78c0f	Unlimited Data For 20Day in Liechtenstein, Throttled	Unlimited	20	32.71
Liechtenstein	01997010-6cd3-717c-88e3-f8a34ffbb092	Unlimited Plus Data For 10Day in Liechtenstein, Throttled	Unlimited	10	34.75
Liechtenstein	01997010-320c-7272-bdeb-947110bef6d5	Unlimited Data For 30Day in Liechtenstein, Throttled	Unlimited	30	48.02
Liechtenstein	01997010-6ceb-7324-bcd0-5228fbb34626	Unlimited Plus Data For 15Day in Liechtenstein, Throttled	Unlimited	15	49.93
Liechtenstein	01997010-6d02-70cb-aa1e-b718b120bcce	Unlimited Plus Data For 20Day in Liechtenstein, Throttled	Unlimited	20	64.86
Liechtenstein	01997010-6d19-7300-89ae-6fbef1024ec5	Unlimited Plus Data For 30Day in Liechtenstein, Throttled	Unlimited	30	95.48
Lithuania	01997010-3220-72e1-9a52-61ef7a32f34d	Unlimited Data For 1Day in Lithuania, Throttled	Unlimited	1	1.99
Lithuania	01997010-6d2d-72b5-bd60-a178d8e8bd3d	Unlimited Plus Data For 1Day in Lithuania, Throttled	Unlimited	1	3.36
Lithuania	01997010-3239-713c-a34e-b673b4033495	Unlimited Data For 3Day in Lithuania, Throttled	Unlimited	3	4.59
Lithuania	01997010-324d-73ae-9407-5bef57079f39	Unlimited Data For 5Day in Lithuania, Throttled	Unlimited	5	7.01
Lithuania	01997010-6d41-735b-8671-701e4243d081	Unlimited Plus Data For 3Day in Lithuania, Throttled	Unlimited	3	8.58
Lithuania	01997010-3264-7159-91b3-eef0c48cb22e	Unlimited Data For 7Day in Lithuania, Throttled	Unlimited	7	9.58
Lithuania	01997010-327a-71ad-9cce-d05492e44482	Unlimited Data For 10Day in Lithuania, Throttled	Unlimited	10	12.97
Lithuania	01997010-6d55-71cc-b0dc-0bc9d8e429da	Unlimited Plus Data For 5Day in Lithuania, Throttled	Unlimited	5	13.43
Lithuania	01997010-328f-7001-97fc-7b8ce539d5c5	Unlimited Data For 15Day in Lithuania, Throttled	Unlimited	15	18.46
Lithuania	01997010-6d6b-71e1-afc2-65b60268e5d4	Unlimited Plus Data For 7Day in Lithuania, Throttled	Unlimited	7	18.57
Lithuania	01997010-32a7-7077-9e8d-2a0b57a8a3ae	Unlimited Data For 20Day in Lithuania, Throttled	Unlimited	20	23.87
Lithuania	01997010-6d82-70a3-8124-eee4ca87a50c	Unlimited Plus Data For 10Day in Lithuania, Throttled	Unlimited	10	25.35
Lithuania	01997010-32bd-73f0-bad5-ae97db13d53e	Unlimited Data For 30Day in Lithuania, Throttled	Unlimited	30	34.97
Lithuania	01997010-6d98-7038-8f8e-b38fdd19a070	Unlimited Plus Data For 15Day in Lithuania, Throttled	Unlimited	15	36.35
Lithuania	01997010-6dae-7255-9638-7b6aed1107f5	Unlimited Plus Data For 20Day in Lithuania, Throttled	Unlimited	20	47.18
Lithuania	01997010-6dc8-731d-aaf5-4169b98f2875	Unlimited Plus Data For 30Day in Lithuania, Throttled	Unlimited	30	69.38
Luxembourg	01997010-32d6-723c-8d7b-5f1eab52dc61	Unlimited Data For 1Day in Luxembourg, Throttled	Unlimited	1	2.15
Luxembourg	01997010-6de2-71a3-9b27-f8a69f78e434	Unlimited Plus Data For 1Day in Luxembourg, Throttled	Unlimited	1	3.69
Luxembourg	01997010-32ec-70ba-a160-929f9b994d74	Unlimited Data For 3Day in Luxembourg, Throttled	Unlimited	3	5.07
Luxembourg	01997010-3302-7294-945b-4476270dc37e	Unlimited Data For 5Day in Luxembourg, Throttled	Unlimited	5	7.79
Luxembourg	01997010-6df9-735b-bad3-cc477144653c	Unlimited Plus Data For 3Day in Luxembourg, Throttled	Unlimited	3	9.55
Luxembourg	01997010-331a-7024-9452-9e4ba7956ded	Unlimited Data For 7Day in Luxembourg, Throttled	Unlimited	7	10.67
Luxembourg	01997010-332d-736f-9006-3694b2f26c9b	Unlimited Data For 10Day in Luxembourg, Throttled	Unlimited	10	14.46
Luxembourg	01997010-6e0f-73ab-842e-0b8eaedfd0b7	Unlimited Plus Data For 5Day in Luxembourg, Throttled	Unlimited	5	14.99
Luxembourg	01997010-3341-733a-ab3c-4fef5a00e005	Unlimited Data For 15Day in Luxembourg, Throttled	Unlimited	15	20.62
Luxembourg	01997010-6e26-71a5-b3f0-bd0bccdc9d86	Unlimited Plus Data For 7Day in Luxembourg, Throttled	Unlimited	7	20.74
Luxembourg	01997010-335f-72a7-bf23-f4aab3b6e4b6	Unlimited Data For 20Day in Luxembourg, Throttled	Unlimited	20	26.68
Luxembourg	01997010-6e39-7285-9cac-d1ef993e25b4	Unlimited Plus Data For 10Day in Luxembourg, Throttled	Unlimited	10	28.34
Luxembourg	01997010-3376-7341-a9ef-f16e7cedcc09	Unlimited Data For 30Day in Luxembourg, Throttled	Unlimited	30	39.12
Luxembourg	01997010-6e4d-70bc-8e85-39acd9f12950	Unlimited Plus Data For 15Day in Luxembourg, Throttled	Unlimited	15	40.67
Luxembourg	01997010-6e62-72c4-810f-249220ba2d33	Unlimited Plus Data For 20Day in Luxembourg, Throttled	Unlimited	20	52.8
Luxembourg	01997010-6e7b-701c-8703-cb0a9f01ffa7	Unlimited Plus Data For 30Day in Luxembourg, Throttled	Unlimited	30	77.68
Macau	01997010-4a41-7025-ae9c-f93cb33de3b1	Unlimited Data For 1Day in Macau, Throttled	Unlimited	1	7.25
Macau	01997010-9916-711d-a39a-b8b404c2d77f	Unlimited Plus Data For 1Day in Macau, Throttled	Unlimited	1	13.9
Macau	01997010-4a54-70b9-940d-7f06b16ecc23	Unlimited Data For 3Day in Macau, Throttled	Unlimited	3	19.87
Macau	01997010-4a69-732f-9e76-29fa6aabe793	Unlimited Data For 5Day in Macau, Throttled	Unlimited	5	31.6
Macau	01997010-9928-72a6-99fb-33ba4f27f500	Unlimited Plus Data For 3Day in Macau, Throttled	Unlimited	3	39.14
Macau	01997010-4a7c-70f6-b6bb-4c985c96252a	Unlimited Data For 7Day in Macau, Throttled	Unlimited	7	44
Macau	01997010-4a97-7016-90bb-6b5ff5f9a1b0	Unlimited Data For 10Day in Macau, Throttled	Unlimited	10	60.38
Macau	01997010-993d-706b-a305-cfa700a957fd	Unlimited Plus Data For 5Day in Macau, Throttled	Unlimited	5	62.61
Macau	01997010-4aab-7302-bb5f-221ae40ebd98	Unlimited Data For 15Day in Macau, Throttled	Unlimited	15	86.95
Macau	01997010-994f-72ee-8e05-c125a6be7f31	Unlimited Plus Data For 7Day in Macau, Throttled	Unlimited	7	87.41
Macau	01997010-4ac5-7111-9ab4-4b1985d81712	Unlimited Data For 20Day in Macau, Throttled	Unlimited	20	113.08
Macau	01997010-9966-71b9-b76e-51beaa16204f	Unlimited Plus Data For 10Day in Macau, Throttled	Unlimited	10	120.18
Macau	01997010-4ad8-7013-b3ad-3c31f8327a42	Unlimited Data For 30Day in Macau, Throttled	Unlimited	30	166.68
Macau	01997010-997a-72ba-ad3f-dd30be6f8bc0	Unlimited Plus Data For 15Day in Macau, Throttled	Unlimited	15	173.33
Macau	01997010-9990-72f7-a712-c63ee623638b	Unlimited Plus Data For 20Day in Macau, Throttled	Unlimited	20	225.6
Macau	01997010-99a3-7339-8401-d1adcf7bb045	Unlimited Plus Data For 30Day in Macau, Throttled	Unlimited	30	332.79
Madagascar	7a4133ec-079b-4c3d-b1c9-9ebf486946de	Unlimited eSIM Data For 1 Days in Madagascar	Unlimited	1	13.19
Madagascar	209d35da-a2d1-4aee-a3b6-9a4e493b0d37	Unlimited Plus eSIM Data For 1 Days in Madagascar	Unlimited	1	31.23
Madagascar	86a8b836-96c7-4938-8efe-aa007d0ae021	Unlimited eSIM Data For 3 Days in Madagascar	Unlimited	3	37.49
Madagascar	8244e540-2015-4fd0-af94-2eb6d22914c5	Unlimited eSIM Data For 5 Days in Madagascar	Unlimited	5	61.79
Madagascar	c33e1fe0-f886-4fc4-a801-b4232fb271ce	Unlimited eSIM Data For 7 Days in Madagascar	Unlimited	7	86.09
Madagascar	b890fb19-b870-48b6-9643-b8a1e1bd3967	Unlimited Plus eSIM Data For 3 Days in Madagascar	Unlimited	3	89.55
Madagascar	080f991f-7857-4664-a080-4c2a1361f906	Unlimited eSIM Data For 10 Days in Madagascar	Unlimited	10	122.54
Madagascar	308e1ada-764d-4693-91e0-6347f175266f	Unlimited Plus eSIM Data For 5 Days in Madagascar	Unlimited	5	147.88
Madagascar	671276ed-d046-470b-b154-7b0166181da4	Unlimited eSIM Data For 15 Days in Madagascar	Unlimited	15	183.31
Madagascar	1da479f1-dfee-4be7-9bfc-3fa695a33d26	Unlimited Plus eSIM Data For 7 Days in Madagascar	Unlimited	7	206.2
Madagascar	b807897f-32a5-4c0e-bfa9-bf9c0e5d05f2	Unlimited Plus eSIM Data For 10 Days in Madagascar	Unlimited	10	293.68
Madagascar	c5f87522-a579-4951-944f-fcbfa91c5627	Unlimited Plus eSIM Data For 15 Days in Madagascar	Unlimited	15	439.51
Malawi	49b3837d-2e4a-40c5-82f0-a535a62e3257	Unlimited eSIM Data For 1 Days in Malawi	Unlimited	1	19.81
Malawi	ca69325a-9543-4c3e-8f90-ca97c460b011	Unlimited Plus eSIM Data For 1 Days in Malawi	Unlimited	1	47.13
Malawi	3a19cf05-77de-4555-adb5-0caa702d2b20	Unlimited eSIM Data For 3 Days in Malawi	Unlimited	3	57.37
Malawi	70238b84-efc4-4abb-b6c6-1be175a976eb	Unlimited eSIM Data For 5 Days in Malawi	Unlimited	5	94.93
Malawi	b43fec71-d6cf-484c-8b90-89d5a0eff68c	Unlimited eSIM Data For 7 Days in Malawi	Unlimited	7	132.49
Malawi	ab0d0c6a-c89b-46c4-a63c-55d7dd3cec75	Unlimited Plus eSIM Data For 3 Days in Malawi	Unlimited	3	137.28
Malawi	6bbe88ba-d4fd-4a5d-b5e7-47e73608b5eb	Unlimited eSIM Data For 10 Days in Malawi	Unlimited	10	188.82
Malawi	437ac507-bd68-4d2b-84cb-86d69e734246	Unlimited Plus eSIM Data For 5 Days in Malawi	Unlimited	5	227.41
Malawi	c755c3e2-adc2-4a7c-b514-02a59d69e832	Unlimited Plus eSIM Data For 7 Days in Malawi	Unlimited	7	317.55
Malawi	6f255286-343a-41be-934b-28fc4326ff21	Unlimited Plus eSIM Data For 10 Days in Malawi	Unlimited	10	452.75
Malaysia	01997010-338e-708a-9a55-1717e568a339	Unlimited Data For 1Day in Malaysia, Throttled	Unlimited	1	7.02
Malaysia	01997010-6e91-72d7-a25d-30ff86651882	Unlimited Plus Data For 1Day in Malaysia, Throttled	Unlimited	1	13.42
Malaysia	01997010-33a9-7083-a9e3-e25cb34dfad3	Unlimited Data For 3Day in Malaysia, Throttled	Unlimited	3	19.18
Malaysia	01997010-33cb-70ed-9663-55a9ec88f676	Unlimited Data For 5Day in Malaysia, Throttled	Unlimited	5	30.49
Malaysia	01997010-6eaf-72d0-b5d8-a0d7cade5c16	Unlimited Plus Data For 3Day in Malaysia, Throttled	Unlimited	3	37.76
Malaysia	01997010-33ea-7184-9c47-c3db0a21e6ff	Unlimited Data For 7Day in Malaysia, Throttled	Unlimited	7	42.45
Malaysia	01997010-3416-70ce-9f06-89d17ca970d5	Unlimited Data For 10Day in Malaysia, Throttled	Unlimited	10	58.24
Malaysia	01997010-6ec6-7335-9a54-7300c3e4c718	Unlimited Plus Data For 5Day in Malaysia, Throttled	Unlimited	5	60.39
Malaysia	01997010-342e-71ec-ae61-1a95242b3141	Unlimited Data For 15Day in Malaysia, Throttled	Unlimited	15	83.86
Malaysia	01997010-6ee2-71c4-b7d5-b96c80c6e7b6	Unlimited Plus Data For 7Day in Malaysia, Throttled	Unlimited	7	84.31
Malaysia	01997010-344d-7144-807f-3c01004d571f	Unlimited Data For 20Day in Malaysia, Throttled	Unlimited	20	109.06
Malaysia	01997010-6ef7-7396-8f5c-d04db8fd955f	Unlimited Plus Data For 10Day in Malaysia, Throttled	Unlimited	10	115.91
Malaysia	01997010-346a-71df-9496-bbb36042951c	Unlimited Data For 30Day in Malaysia, Throttled	Unlimited	30	160.74
Malaysia	01997010-6f0f-7167-9d6d-bd8e43abcf5a	Unlimited Plus Data For 15Day in Malaysia, Throttled	Unlimited	15	167.16
Malaysia	01997010-6f26-7061-99fd-5c88ac2984f1	Unlimited Plus Data For 20Day in Malaysia, Throttled	Unlimited	20	217.56
Malaysia	01997010-6f3a-72ca-b85d-09e9570506f5	Unlimited Plus Data For 30Day in Malaysia, Throttled	Unlimited	30	320.93
Mali	e72903dc-cbd6-462b-9564-18ab042f468f	Unlimited eSIM Data For 1 Days in Mali	Unlimited	1	19.81
Mali	a3d0547e-cbd1-4797-b3b0-5e791dbee855	Unlimited Plus eSIM Data For 1 Days in Mali	Unlimited	1	47.13
Mali	7f74f13c-6d58-40f3-9f38-e55658a34008	Unlimited eSIM Data For 3 Days in Mali	Unlimited	3	57.37
Mali	91d743cc-ce52-4f01-97cf-9e56ab1cb123	Unlimited eSIM Data For 5 Days in Mali	Unlimited	5	94.93
Mali	8ad3dd60-c5d8-4f7f-b1cc-93f352446700	Unlimited eSIM Data For 7 Days in Mali	Unlimited	7	132.49
Mali	3593e240-1f38-46fd-b3af-79555f4be8e1	Unlimited Plus eSIM Data For 3 Days in Mali	Unlimited	3	137.28
Mali	9446f45c-8201-45a5-9b72-8811330c2977	Unlimited eSIM Data For 10 Days in Mali	Unlimited	10	188.82
Mali	38449d71-b98c-47a7-9b60-9e57a849f0bc	Unlimited Plus eSIM Data For 5 Days in Mali	Unlimited	5	227.41
Mali	998dcee3-acb4-4916-99c0-08a3dc624352	Unlimited Plus eSIM Data For 7 Days in Mali	Unlimited	7	317.55
Mali	3b759b12-322e-4271-a075-a7181f750373	Unlimited Plus eSIM Data For 10 Days in Mali	Unlimited	10	452.75
Malta	01997010-348b-70fe-8488-df0f54f26bbd	Unlimited Data For 1Day in Malta, Throttled	Unlimited	1	1.99
Malta	01997010-6f51-72da-aeb1-0acf188b8a78	Unlimited Plus Data For 1Day in Malta, Throttled	Unlimited	1	3.36
Malta	01997010-349f-72b2-95ef-a86c80cff501	Unlimited Data For 3Day in Malta, Throttled	Unlimited	3	4.59
Malta	01997010-34b4-72fb-b37f-90976db22f09	Unlimited Data For 5Day in Malta, Throttled	Unlimited	5	7.01
Malta	01997010-6f67-7052-830a-6263e9f20aab	Unlimited Plus Data For 3Day in Malta, Throttled	Unlimited	3	8.58
Malta	01997010-34c9-70b0-b728-e3c9dca4a33e	Unlimited Data For 7Day in Malta, Throttled	Unlimited	7	9.58
Malta	01997010-34e2-704f-9582-3703847216a9	Unlimited Data For 10Day in Malta, Throttled	Unlimited	10	12.97
Malta	01997010-6f7f-73ad-a02e-67721f6e17fb	Unlimited Plus Data For 5Day in Malta, Throttled	Unlimited	5	13.43
Malta	01997010-34fb-7328-9247-4276ccb5d62e	Unlimited Data For 15Day in Malta, Throttled	Unlimited	15	18.46
Malta	01997010-6f97-73d6-8351-1ab6809d37c4	Unlimited Plus Data For 7Day in Malta, Throttled	Unlimited	7	18.57
Malta	01997010-3510-7331-b8f2-cce7e54d5536	Unlimited Data For 20Day in Malta, Throttled	Unlimited	20	23.87
Malta	01997010-6faf-72f9-afd0-495cd600a388	Unlimited Plus Data For 10Day in Malta, Throttled	Unlimited	10	25.35
Malta	01997010-3526-72da-a0cf-bb8578efdde4	Unlimited Data For 30Day in Malta, Throttled	Unlimited	30	34.97
Malta	01997010-6fc5-72e0-abb1-0beaf1cd49c3	Unlimited Plus Data For 15Day in Malta, Throttled	Unlimited	15	36.35
Malta	01997010-6fdb-70ee-a17a-9ac8173b7ed1	Unlimited Plus Data For 20Day in Malta, Throttled	Unlimited	20	47.18
Malta	01997010-6ff3-712b-ab96-942bcac7b0c0	Unlimited Plus Data For 30Day in Malta, Throttled	Unlimited	30	69.38
Martinique	9029a8d5-fa8c-4635-ad1f-8074cb7d9432	Unlimited eSIM Data For 1 Days in Martinique	Unlimited	1	9.86
Martinique	54632334-3006-4b55-b5aa-40f67554240f	Unlimited Plus eSIM Data For 1 Days in Martinique	Unlimited	1	23.26
Martinique	0ec0efaf-317a-4000-84aa-ebb49756ec98	Unlimited eSIM Data For 3 Days in Martinique	Unlimited	3	27.54
Martinique	f68189d4-4c40-4efe-b73d-18045efa3667	Unlimited eSIM Data For 5 Days in Martinique	Unlimited	5	45.21
Martinique	6cf6929f-7f11-4478-b00b-c922ebac37dd	Unlimited eSIM Data For 7 Days in Martinique	Unlimited	7	62.89
Martinique	db3ec866-4ab7-4046-9859-99d8f8921503	Unlimited Plus eSIM Data For 3 Days in Martinique	Unlimited	3	65.67
Martinique	e22f6f14-5897-415a-8201-45000797a248	Unlimited eSIM Data For 10 Days in Martinique	Unlimited	10	89.4
Martinique	5907a71f-e2ba-4890-a314-5cea1970af89	Unlimited Plus eSIM Data For 5 Days in Martinique	Unlimited	5	108.09
Martinique	06b3112b-41aa-49ff-b482-cc128f1ec2e5	Unlimited eSIM Data For 15 Days in Martinique	Unlimited	15	133.59
Martinique	d8ae5337-cc7b-4d1c-ac98-7d5135467b1b	Unlimited Plus eSIM Data For 7 Days in Martinique	Unlimited	7	150.5
Martinique	125cd866-20e1-48b2-ae4d-f45ab8a637d3	Unlimited Plus eSIM Data For 10 Days in Martinique	Unlimited	10	214.14
Martinique	4ff0dcdc-0549-49d9-b761-8e85fa004002	Unlimited Plus eSIM Data For 15 Days in Martinique	Unlimited	15	320.19
Mauritania	3f1ec8b1-abc7-41cd-8f20-1ed47400654b	Unlimited eSIM Data For 1 Days in Mauritania	Unlimited	1	25.33
Mauritania	70c83d3a-e673-4471-89cc-aa1285bb5b33	Unlimited Plus eSIM Data For 1 Days in Mauritania	Unlimited	1	60.37
Mauritania	8cd87ca6-5b24-4aae-b691-2f88858630c4	Unlimited eSIM Data For 3 Days in Mauritania	Unlimited	3	73.93
Mauritania	125a7366-760b-4545-85e3-3a38f0771ef4	Unlimited eSIM Data For 5 Days in Mauritania	Unlimited	5	122.54
Mauritania	dbadf9e8-4924-4921-ba58-f0d94d252655	Unlimited eSIM Data For 7 Days in Mauritania	Unlimited	7	171.15
Mauritania	ec56fdd9-14fc-4fcb-a5f0-3b51508498da	Unlimited Plus eSIM Data For 3 Days in Mauritania	Unlimited	3	177.02
Mauritania	4b49c6bf-dadd-4c0b-b230-4739195bb042	Unlimited Plus eSIM Data For 5 Days in Mauritania	Unlimited	5	293.68
Mauritania	5ae9f53c-c6c4-4284-823c-aaa6a10dac02	Unlimited Plus eSIM Data For 7 Days in Mauritania	Unlimited	7	410.33
Mauritius	5c354d43-d489-4fad-a486-3fdfb8e2f2a5	Unlimited eSIM Data For 1 Days in Mauritius	Unlimited	1	6.12
Mauritius	f94c8961-dbbe-4902-9852-af09e0aa1004	Unlimited Plus eSIM Data For 1 Days in Mauritius	Unlimited	1	14.28
Mauritius	b2614a15-500d-41b4-9c0f-b2f3cb92d7ab	Unlimited eSIM Data For 3 Days in Mauritius	Unlimited	3	16.15
Mauritius	f3443387-1a03-4711-85a8-80d55a0ad45a	Unlimited eSIM Data For 5 Days in Mauritius	Unlimited	5	26.16
Mauritius	ce98c4c0-b6fa-4327-87f4-71a450f06851	Unlimited eSIM Data For 7 Days in Mauritius	Unlimited	7	36.19
Mauritius	e50461b1-7f3c-4aa5-8192-27265c8cd202	Unlimited Plus eSIM Data For 3 Days in Mauritius	Unlimited	3	38.34
Mauritius	c3975a67-8bd9-4b23-b058-eaf20c23b6ef	Unlimited eSIM Data For 10 Days in Mauritius	Unlimited	10	51.21
Mauritius	84b1551a-4e2b-427d-ac03-bdc9cd6c43cb	Unlimited Plus eSIM Data For 5 Days in Mauritius	Unlimited	5	62.38
Mauritius	161b29c0-deb7-452c-a065-1f21f612b2e1	Unlimited Plus eSIM Data For 7 Days in Mauritius	Unlimited	7	86.43
Mauritius	c3c1aa00-83d1-4a85-9698-40004d4496ac	Unlimited Plus eSIM Data For 10 Days in Mauritius	Unlimited	10	122.48
Mayotte	01997010-353d-720b-832b-bab530e25ba3	Unlimited Data For 1Day in Mayotte, Throttled	Unlimited	1	6.07
Mayotte	01997010-700f-7054-b490-5c05d1afcb33	Unlimited Plus Data For 1Day in Mayotte, Throttled	Unlimited	1	11.53
Mayotte	01997010-3552-72ef-8881-53dfa5cc16a7	Unlimited Data For 3Day in Mayotte, Throttled	Unlimited	3	16.43
Mayotte	01997010-3567-72d5-95a8-08d984e97098	Unlimited Data For 5Day in Mayotte, Throttled	Unlimited	5	26.06
Mayotte	01997010-7026-73bc-842d-69c8ff2a4a37	Unlimited Plus Data For 3Day in Mayotte, Throttled	Unlimited	3	32.26
Mayotte	01997010-357c-7391-88a7-7e426bd2b24a	Unlimited Data For 7Day in Mayotte, Throttled	Unlimited	7	36.25
Mayotte	01997010-3591-7103-9c51-1ff5f32a3b6d	Unlimited Data For 10Day in Mayotte, Throttled	Unlimited	10	49.7
Mayotte	01997010-7044-72b0-81f5-2b1ef5e28c8a	Unlimited Plus Data For 5Day in Mayotte, Throttled	Unlimited	5	51.53
Mayotte	01997010-35a5-7334-b11b-baa240be8458	Unlimited Data For 15Day in Mayotte, Throttled	Unlimited	15	71.52
Mayotte	01997010-7058-7323-a2e8-6c3a4d43cd71	Unlimited Plus Data For 7Day in Mayotte, Throttled	Unlimited	7	71.91
Mayotte	01997010-35b8-706a-aa62-792a88dab6b8	Unlimited Data For 20Day in Mayotte, Throttled	Unlimited	20	92.99
Mayotte	01997010-706d-716c-a8be-cdd31b5a4664	Unlimited Plus Data For 10Day in Mayotte, Throttled	Unlimited	10	98.83
Mayotte	01997010-35cd-70b8-9f89-8893e7a1a8cc	Unlimited Data For 30Day in Mayotte, Throttled	Unlimited	30	137.01
Mayotte	01997010-7086-72aa-bf7a-7fda1b6f3102	Unlimited Plus Data For 15Day in Mayotte, Throttled	Unlimited	15	142.48
Mayotte	01997010-709b-73e3-8c04-1e1295b4f09e	Unlimited Plus Data For 20Day in Mayotte, Throttled	Unlimited	20	185.41
Mayotte	01997010-70ba-70b0-9d07-da8c65df6469	Unlimited Plus Data For 30Day in Mayotte, Throttled	Unlimited	30	273.47
Mexico	53ad9d30-b891-4cf2-91d3-17ea66a9edd3	Unlimited eSIM Data For 1 Days in Mexico	Unlimited	1	6.11
Mexico	f4ab0cdd-ab88-4a54-9c74-856a0dceaf88	Unlimited Plus eSIM Data For 1 Days in Mexico	Unlimited	1	14.25
Mexico	6565d432-7355-4aaa-8935-a2c9beb80c8f	Unlimited eSIM Data For 3 Days in Mexico	Unlimited	3	16.04
Mexico	f8ee3b06-2273-4685-b86a-75015dfcc436	Unlimited eSIM Data For 5 Days in Mexico	Unlimited	5	25.67
Mexico	4066eb66-64a8-4eb4-b191-1bf3d29b0874	Unlimited eSIM Data For 7 Days in Mexico	Unlimited	7	35.53
Mexico	7cb1c484-af7d-4de4-b351-655bdd1112a9	Unlimited Plus eSIM Data For 3 Days in Mexico	Unlimited	3	38.08
Mexico	6906c6c1-f306-4cb4-9209-21f44f4b34bb	Unlimited eSIM Data For 10 Days in Mexico	Unlimited	10	50.02
Mexico	8ea52b87-fc11-49e2-a886-7b0aace47555	Unlimited Plus eSIM Data For 5 Days in Mexico	Unlimited	5	61.17
Mexico	0185eb5f-3aa2-4fdd-86a6-776cffbdec92	Unlimited eSIM Data For 15 Days in Mexico	Unlimited	15	74.37
Mexico	306e621f-1a44-480c-997e-bb03c72e067a	Unlimited Plus eSIM Data For 7 Days in Mexico	Unlimited	7	84.83
Mexico	22db6796-ce6e-4952-9857-796802013825	Unlimited Plus eSIM Data For 10 Days in Mexico	Unlimited	10	119.64
Mexico	db30ae6f-78dd-4d82-827a-48f61a9724af	Unlimited eSIM Data For 30 Days in Mexico	Unlimited	30	147.43
Mexico	f469f500-01e8-4762-922d-bfbd1938b562	Unlimited Plus eSIM Data For 15 Days in Mexico	Unlimited	15	178.07
Mexico	6734938c-9e5d-4b14-a7a4-5b7c743b1fb5	Unlimited Plus eSIM Data For 30 Days in Mexico	Unlimited	30	353.41
Moldova	590d5c64-9c76-414a-80cf-bc7d1eb9aeae	Unlimited eSIM Data For 1 Days in Moldova	Unlimited	1	6.77
Moldova	a11a50c1-3c8d-4323-924c-136788c012dc	Unlimited Plus eSIM Data For 1 Days in Moldova	Unlimited	1	15.84
Moldova	76fded04-c32b-4d63-ae30-92c96ddfbb7f	Unlimited eSIM Data For 3 Days in Moldova	Unlimited	3	18.27
Moldova	9da207a4-f181-4fcd-acf9-47a2272ca618	Unlimited eSIM Data For 5 Days in Moldova	Unlimited	5	29.75
Moldova	0c6297b8-8b3a-4592-a10a-69f84a8393b3	Unlimited eSIM Data For 7 Days in Moldova	Unlimited	7	41.24
Moldova	32d5bf31-56c0-4232-888c-728c49f34df4	Unlimited Plus eSIM Data For 3 Days in Moldova	Unlimited	3	43.42
Moldova	487d49d4-6665-4999-a418-705fe7e6c18d	Unlimited eSIM Data For 10 Days in Moldova	Unlimited	10	58.47
Moldova	5a531a85-accd-483f-ba12-0db9e4670fa4	Unlimited Plus eSIM Data For 5 Days in Moldova	Unlimited	5	70.97
